job_id,industry,job_title,skills_required,experience_level,posted_date,company_size,salary_range_usd,salary_min,salary_max,salary_avg,year
188,Retail,Computer Vision Engineer,"Scikit-Learn, Sql, Keras, Gcp, Aws, Numpy",Mid,2024-09-14,Large,43986-115213,43986,115213,79599.5,2024
189,Automotive,Data Scientist,"Pytorch, Sql, Reinforcement Learning, Mlflow, Aws",Entry,2024-09-29,Large,62157-96230,62157,96230,79193.5,2024
190,Retail,Ai Product Manager,"Fastapi, Gcp, Langchain, Mlflow",Entry,2024-05-30,Large,102546-120953,102546,120953,111749.5,2024
191,Tech,Data Analyst,"Numpy, R, Power Bi, Cuda",Mid,2024-10-28,Mid,79611-163781,79611,163781,121696.0,2024
192,Education,Ai Researcher,"Pandas, Cuda, Pytorch",Senior,2024-01-25,Mid,142867-168105,142867,168105,155486.0,2024
193,Retail,Ml Engineer,"Azure, Python, Hugging Face, Sql",Mid,2024-02-11,Mid,63520-101934,63520,101934,82727.0,2024
194,Retail,Data Scientist,"Mlflow, Pytorch, Scikit-Learn",Senior,2024-05-19,Large,116202-179210,116202,179210,147706.0,2024
195,Healthcare,Quant Researcher,"Pandas, Reinforcement Learning, Fastapi",Mid,2023-11-04,Mid,137620-173474,137620,173474,155547.0,2023
196,Retail,Nlp Engineer,"Tensorflow, Sql, Numpy",Entry,2024-12-08,Mid,131485-218283,131485,218283,174884.0,2024
197,Tech,Ai Product Manager,"Flask, C++, Tensorflow, Reinforcement Learning, R",Entry,2024-08-27,Startup,117341-158797,117341,158797,138069.0,2024
198,Automotive,Data Analyst,"Langchain, Python, Sql",Entry,2024-08-15,Mid,123706-167631,123706,167631,145668.5,2024
199,Tech,Quant Researcher,"Azure, Scikit-Learn, Keras, R, Hugging Face",Mid,2024-04-01,Mid,43828-96329,43828,96329,70078.5,2024
200,Education,Ai Product Manager,"Numpy, Aws, Langchain",Entry,2025-06-17,Startup,130984-170051,130984,170051,150517.5,2025
201,E-Commerce,Data Scientist,"C++, Scikit-Learn, Cuda, Langchain",Entry,2024-12-31,Large,125831-194965,125831,194965,160398.0,2024
202,Finance,Ai Product Manager,"Numpy, Excel, Azure, Aws",Entry,2024-11-07,Mid,96628-121086,96628,121086,108857.0,2024
203,Finance,Nlp Engineer,"Power Bi, Gcp, Fastapi, C++, Pandas, Sql",Entry,2024-02-16,Large,85788-132802,85788,132802,109295.0,2024
204,Automotive,Quant Researcher,"Mlflow, Flask, Azure, Cuda, Fastapi",Mid,2025-05-12,Startup,147975-247578,147975,247578,197776.5,2025
205,Automotive,Data Analyst,"Pandas, Aws, R, Tensorflow, Fastapi, Mlflow",Entry,2024-12-24,Mid,48226-90071,48226,90071,69148.5,2024
206,Healthcare,Data Scientist,"Python, Power Bi, Pytorch",Senior,2025-01-22,Startup,62447-129068,62447,129068,95757.5,2025
207,Retail,Computer Vision Engineer,"Tensorflow, Python, Aws, Reinforcement Learning, Numpy, Cuda",Senior,2024-05-18,Large,110876-127413,110876,127413,119144.5,2024
208,Education,Ai Product Manager,"Sql, Mlflow, R",Senior,2023-10-13,Startup,85915-109356,85915,109356,97635.5,2023
209,Finance,Ai Product Manager,"Numpy, Reinforcement Learning, Azure, C++, R",Entry,2024-01-09,Large,143326-161834,143326,161834,152580.0,2024
210,Healthcare,Data Scientist,"Power Bi, Azure, Sql, C++, Hugging Face",Senior,2024-01-01,Mid,89991-179017,89991,179017,134504.0,2024
211,E-Commerce,Computer Vision Engineer,"Python, Pandas, Aws, Tensorflow, Sql",Senior,2023-11-08,Mid,67897-156557,67897,156557,112227.0,2023
212,Finance,Ai Product Manager,"Langchain, Flask, Pytorch, Python",Entry,2024-01-16,Mid,44318-101581,44318,101581,72949.5,2024
213,Tech,Data Analyst,"Keras, Azure, Excel, Tensorflow",Mid,2024-12-31,Mid,67657-112933,67657,112933,90295.0,2024
214,Finance,Quant Researcher,"Keras, Cuda, Pytorch, Power Bi",Entry,2025-01-29,Large,97752-152521,97752,152521,125136.5,2025
215,Automotive,Data Scientist,"Scikit-Learn, Power Bi, Pytorch, Sql, Excel, Aws",Entry,2024-01-13,Mid,93403-169785,93403,169785,131594.0,2024
216,Automotive,Nlp Engineer,"Azure, Numpy, Langchain, Fastapi, Hugging Face, Keras",Senior,2024-01-08,Mid,143054-182950,143054,182950,163002.0,2024
217,E-Commerce,Computer Vision Engineer,"Aws, Python, Flask, Pandas, Azure, Langchain",Entry,2023-10-24,Startup,123977-182190,123977,182190,153083.5,2023
218,Finance,Ai Researcher,"Hugging Face, R, C++",Mid,2024-07-09,Large,108708-183957,108708,183957,146332.5,2024
219,Tech,Quant Researcher,"Python, Numpy, Excel, Azure, Scikit-Learn",Entry,2024-09-09,Mid,42431-121809,42431,121809,82120.0,2024
220,Automotive,Ai Researcher,"Power Bi, Gcp, Mlflow, Cuda, Flask",Entry,2025-03-16,Startup,129721-169068,129721,169068,149394.5,2025
221,Automotive,Ml Engineer,"Pytorch, Reinforcement Learning, Azure, Python, Aws, Hugging Face",Mid,2024-11-06,Mid,51999-114433,51999,114433,83216.0,2024
222,E-Commerce,Data Scientist,"Pandas, Mlflow, Azure, Reinforcement Learning, Fastapi, R",Senior,2024-06-20,Large,133703-230141,133703,230141,181922.0,2024
223,Education,Quant Researcher,"Pandas, Aws, R, Pytorch, Power Bi, Numpy",Senior,2025-06-17,Large,75109-126693,75109,126693,100901.0,2025
224,Automotive,Data Analyst,"C++, Numpy, Power Bi, Mlflow, Cuda",Senior,2024-06-06,Large,102227-124205,102227,124205,113216.0,2024
225,Education,Ai Researcher,"Power Bi, Azure, R",Mid,2024-09-08,Mid,77125-136585,77125,136585,106855.0,2024
226,Finance,Computer Vision Engineer,"Numpy, C++, Aws, Sql, Mlflow",Senior,2024-10-02,Mid,114539-151150,114539,151150,132844.5,2024
227,Retail,Quant Researcher,"Azure, C++, Reinforcement Learning",Entry,2023-10-01,Mid,42773-105072,42773,105072,73922.5,2023
228,Finance,Ai Researcher,"Power Bi, Hugging Face, Keras, Reinforcement Learning, Tensorflow, Excel",Entry,2024-05-13,Mid,122640-208762,122640,208762,165701.0,2024
229,Education,Ai Product Manager,"Mlflow, Langchain, Hugging Face, Azure, Flask",Mid,2024-04-23,Mid,90611-152714,90611,152714,121662.5,2024
230,Tech,Ai Product Manager,"Sql, Keras, Scikit-Learn, Numpy",Senior,2023-12-16,Mid,61529-88876,61529,88876,75202.5,2023
231,Tech,Ai Product Manager,"Numpy, Pandas, Hugging Face",Mid,2025-04-19,Mid,62907-140660,62907,140660,101783.5,2025
232,Finance,Ai Product Manager,"Scikit-Learn, Keras, C++",Mid,2024-05-01,Mid,87618-184731,87618,184731,136174.5,2024
233,Retail,Computer Vision Engineer,"Mlflow, Gcp, Tensorflow, Aws",Senior,2025-04-11,Startup,129185-169420,129185,169420,149302.5,2025
234,Education,Data Analyst,"Flask, Excel, Keras, Pytorch, Python",Entry,2024-12-21,Startup,127161-187759,127161,187759,157460.0,2024
235,Education,Nlp Engineer,"Sql, Python, Mlflow",Senior,2023-12-10,Mid,91557-109518,91557,109518,100537.5,2023
236,Tech,Ai Product Manager,"Pytorch, Excel, Reinforcement Learning, Scikit-Learn, Azure",Entry,2024-09-11,Mid,85776-173610,85776,173610,129693.0,2024
237,Automotive,Ai Researcher,"Excel, Hugging Face, Pytorch, R, Sql, Flask",Senior,2024-09-09,Mid,95255-160292,95255,160292,127773.5,2024
238,Automotive,Ai Researcher,"Scikit-Learn, Hugging Face, Pandas, Keras, Tensorflow",Senior,2024-08-24,Mid,70536-137707,70536,137707,104121.5,2024
239,Finance,Ai Product Manager,"Fastapi, Mlflow, Langchain, Hugging Face, Power Bi",Entry,2023-10-29,Startup,56526-149136,56526,149136,102831.0,2023
240,Finance,Quant Researcher,"Pandas, Keras, Python, Numpy, Gcp",Senior,2023-09-26,Large,40077-124906,40077,124906,82491.5,2023
241,Finance,Data Analyst,"Power Bi, Azure, Sql, Flask, Numpy, Cuda",Entry,2025-08-19,Large,136304-175873,136304,175873,156088.5,2025
242,Automotive,Computer Vision Engineer,"Keras, Sql, Fastapi, Gcp, Flask",Mid,2025-08-17,Mid,45264-63508,45264,63508,54386.0,2025
243,E-Commerce,Computer Vision Engineer,"Excel, Keras, Pandas, Cuda, Sql, Hugging Face",Senior,2024-05-05,Startup,70448-88238,70448,88238,79343.0,2024
244,Retail,Data Analyst,"Cuda, Pytorch, Excel",Senior,2024-08-29,Mid,132241-182322,132241,182322,157281.5,2024
245,Finance,Data Scientist,"Flask, Scikit-Learn, Fastapi, Power Bi",Senior,2023-12-13,Mid,97077-144023,97077,144023,120550.0,2023
246,E-Commerce,Data Scientist,"Flask, C++, Cuda, R",Senior,2024-04-10,Startup,93070-155510,93070,155510,124290.0,2024
247,Education,Quant Researcher,"R, Pandas, Tensorflow",Senior,2024-10-18,Mid,110751-196979,110751,196979,153865.0,2024
248,Education,Data Scientist,"Mlflow, Hugging Face, Fastapi, Azure",Entry,2025-05-29,Mid,57928-153531,57928,153531,105729.5,2025
249,Education,Ai Product Manager,"Numpy, Mlflow, Pytorch, Pandas, Fastapi",Entry,2024-09-13,Startup,139669-235176,139669,235176,187422.5,2024
250,Education,Data Scientist,"Fastapi, Tensorflow, Keras, Excel, Pandas",Mid,2024-12-25,Mid,76192-110813,76192,110813,93502.5,2024
251,Healthcare,Ai Researcher,"Power Bi, C++, Flask, Keras, Reinforcement Learning, Sql",Mid,2024-09-04,Large,86522-144139,86522,144139,115330.5,2024
252,Finance,Nlp Engineer,"Fastapi, Mlflow, Pandas, R, Tensorflow",Mid,2024-07-31,Mid,40634-94055,40634,94055,67344.5,2024
253,Education,Computer Vision Engineer,"R, Keras, Pytorch",Entry,2025-05-15,Startup,50432-62117,50432,62117,56274.5,2025
254,Retail,Data Scientist,"Pandas, Gcp, C++, Reinforcement Learning",Senior,2024-05-28,Startup,92187-143257,92187,143257,117722.0,2024
255,Education,Ai Product Manager,"Azure, Langchain, Reinforcement Learning",Mid,2025-03-21,Startup,139231-220256,139231,220256,179743.5,2025
256,Education,Ai Product Manager,"Keras, Excel, Sql, Python, Scikit-Learn",Entry,2024-06-19,Mid,116281-126487,116281,126487,121384.0,2024
257,Healthcare,Ai Product Manager,"Power Bi, C++, Numpy",Senior,2024-10-15,Large,66964-130664,66964,130664,98814.0,2024
258,Automotive,Ml Engineer,"Excel, Fastapi, Hugging Face, C++, Gcp, R",Senior,2023-10-21,Mid,72900-93392,72900,93392,83146.0,2023
259,Retail,Ai Researcher,"Reinforcement Learning, Mlflow, Hugging Face, Cuda, Flask",Senior,2024-04-09,Startup,122910-218807,122910,218807,170858.5,2024
260,E-Commerce,Nlp Engineer,"Aws, Power Bi, Gcp, Numpy, Flask",Senior,2025-08-14,Mid,60661-137033,60661,137033,98847.0,2025
261,Finance,Data Analyst,"Azure, Flask, Cuda, Tensorflow",Entry,2024-09-02,Large,51191-106210,51191,106210,78700.5,2024
262,Education,Data Scientist,"Fastapi, Pandas, Scikit-Learn",Entry,2025-07-22,Large,67972-161749,67972,161749,114860.5,2025
263,Healthcare,Computer Vision Engineer,"Fastapi, Keras, Tensorflow, Sql, C++, Gcp",Mid,2025-03-30,Startup,43847-66742,43847,66742,55294.5,2025
264,Automotive,Data Scientist,"Excel, Cuda, Reinforcement Learning, R, Fastapi, Keras",Mid,2024-12-08,Startup,66723-83982,66723,83982,75352.5,2024
265,E-Commerce,Data Analyst,"Excel, Gcp, Cuda, Azure",Entry,2024-02-18,Mid,149030-200926,149030,200926,174978.0,2024
266,Retail,Quant Researcher,"Python, Pytorch, Langchain, Hugging Face, Power Bi, Scikit-Learn",Mid,2024-11-13,Startup,42247-66979,42247,66979,54613.0,2024
267,Education,Data Analyst,"Scikit-Learn, Excel, Gcp, Python",Senior,2025-04-18,Mid,57957-133868,57957,133868,95912.5,2025
268,Retail,Ai Product Manager,"Fastapi, Mlflow, Pandas, Hugging Face, Gcp, C++",Mid,2024-10-06,Startup,91662-156759,91662,156759,124210.5,2024
269,Healthcare,Ai Researcher,"Mlflow, Scikit-Learn, R",Entry,2025-08-19,Startup,123795-160363,123795,160363,142079.0,2025
270,Finance,Ai Product Manager,"Sql, Flask, Reinforcement Learning, C++",Entry,2025-08-19,Startup,92753-165745,92753,165745,129249.0,2025
271,E-Commerce,Ai Researcher,"Langchain, Excel, Tensorflow, Scikit-Learn",Mid,2025-06-08,Startup,94406-130758,94406,130758,112582.0,2025
272,E-Commerce,Computer Vision Engineer,"Aws, Fastapi, Mlflow",Mid,2025-02-03,Large,105919-193927,105919,193927,149923.0,2025
273,Education,Data Scientist,"Azure, Hugging Face, Python",Entry,2024-02-19,Large,129469-211237,129469,211237,170353.0,2024
274,Automotive,Ml Engineer,"R, Aws, Azure",Entry,2025-06-14,Large,68792-82411,68792,82411,75601.5,2025
275,Education,Ai Researcher,"Cuda, Power Bi, Sql, Pandas",Mid,2025-04-10,Mid,92739-133823,92739,133823,113281.0,2025
276,E-Commerce,Computer Vision Engineer,"Reinforcement Learning, Scikit-Learn, Excel, Sql",Senior,2025-04-29,Startup,85651-149208,85651,149208,117429.5,2025
277,Tech,Data Scientist,"Mlflow, Keras, Langchain",Senior,2025-03-04,Startup,51635-124521,51635,124521,88078.0,2025
278,Tech,Ai Product Manager,"C++, Scikit-Learn, Pytorch, Pandas, Flask",Mid,2023-12-26,Mid,87231-97496,87231,97496,92363.5,2023
279,Tech,Nlp Engineer,"Aws, Sql, Excel",Entry,2025-09-19,Startup,103271-157584,103271,157584,130427.5,2025
280,Automotive,Quant Researcher,"Reinforcement Learning, Mlflow, Tensorflow, Pytorch, Keras",Mid,2025-02-14,Large,43405-107147,43405,107147,75276.0,2025
281,Tech,Data Analyst,"Azure, Tensorflow, Numpy",Mid,2025-04-26,Mid,55825-93053,55825,93053,74439.0,2025
282,Automotive,Data Analyst,"Fastapi, Numpy, C++, Langchain",Senior,2024-12-13,Mid,96220-194055,96220,194055,145137.5,2024
283,Retail,Computer Vision Engineer,"Flask, Excel, Pytorch, Scikit-Learn, Fastapi, Keras",Entry,2024-01-19,Mid,123561-166771,123561,166771,145166.0,2024
284,Finance,Data Scientist,"Keras, Mlflow, Excel",Senior,2025-08-03,Large,91175-121911,91175,121911,106543.0,2025
285,E-Commerce,Ml Engineer,"Azure, Pytorch, Cuda",Entry,2024-09-12,Startup,84664-173228,84664,173228,128946.0,2024
286,Automotive,Data Analyst,"Cuda, R, Hugging Face, Pytorch, Aws",Senior,2025-06-05,Mid,109743-171570,109743,171570,140656.5,2025
287,E-Commerce,Ai Researcher,"Pandas, C++, R, Mlflow",Senior,2024-02-22,Startup,55502-113844,55502,113844,84673.0,2024
288,Healthcare,Data Analyst,"Python, Pandas, R, Flask",Entry,2025-02-17,Startup,47355-136323,47355,136323,91839.0,2025
289,Retail,Quant Researcher,"Pytorch, Tensorflow, Hugging Face",Senior,2024-09-27,Mid,143690-196277,143690,196277,169983.5,2024
290,Tech,Ml Engineer,"Python, Aws, R, Azure, Scikit-Learn",Mid,2025-02-11,Large,56560-97606,56560,97606,77083.0,2025
291,Tech,Ai Researcher,"Excel, Numpy, Aws, Pytorch, Pandas, Cuda",Mid,2025-04-07,Mid,149782-235152,149782,235152,192467.0,2025
292,Automotive,Ai Product Manager,"Langchain, Hugging Face, Numpy, Excel",Entry,2023-10-22,Large,127612-155925,127612,155925,141768.5,2023
293,Education,Ai Researcher,"Fastapi, Langchain, Pandas, Numpy, Tensorflow",Entry,2025-06-12,Mid,78409-151342,78409,151342,114875.5,2025
294,Education,Data Analyst,"Aws, Mlflow, Pytorch",Mid,2024-09-11,Large,149023-169526,149023,169526,159274.5,2024
295,Healthcare,Quant Researcher,"Pytorch, Flask, Scikit-Learn, Aws",Senior,2024-04-20,Startup,64779-145970,64779,145970,105374.5,2024
296,Education,Data Analyst,"Sql, Tensorflow, Aws, Reinforcement Learning, Gcp, Numpy",Senior,2024-10-22,Large,69887-112524,69887,112524,91205.5,2024
297,Retail,Data Scientist,"Excel, Hugging Face, Fastapi, Cuda, Mlflow, Flask",Entry,2024-11-08,Mid,119337-178013,119337,178013,148675.0,2024
298,Tech,Data Analyst,"Fastapi, Pandas, Scikit-Learn, Pytorch",Entry,2025-01-14,Large,139462-194245,139462,194245,166853.5,2025
299,Automotive,Ml Engineer,"Numpy, Mlflow, Cuda, Azure, C++, Gcp",Entry,2024-06-12,Mid,68689-117329,68689,117329,93009.0,2024
300,Automotive,Ai Researcher,"C++, Python, Tensorflow, Keras, Excel",Mid,2025-02-14,Mid,87545-175294,87545,175294,131419.5,2025
301,Finance,Data Scientist,"Keras, Fastapi, Aws, Sql, Excel, C++",Mid,2023-10-04,Mid,96034-114094,96034,114094,105064.0,2023
302,Retail,Quant Researcher,"Reinforcement Learning, Tensorflow, Azure, Cuda, Gcp, Hugging Face",Mid,2023-10-14,Mid,71002-108691,71002,108691,89846.5,2023
303,Healthcare,Data Analyst,"Pandas, Tensorflow, Pytorch, Power Bi, Gcp",Mid,2023-11-25,Startup,48576-127886,48576,127886,88231.0,2023
304,Retail,Nlp Engineer,"Hugging Face, Fastapi, Python, Numpy",Senior,2024-11-03,Mid,133128-151676,133128,151676,142402.0,2024
305,Retail,Ai Product Manager,"Azure, Sql, Hugging Face, R, Langchain",Mid,2025-08-12,Large,72195-154714,72195,154714,113454.5,2025
306,E-Commerce,Ai Researcher,"Pytorch, Aws, Python, Scikit-Learn",Entry,2025-07-09,Mid,70554-81212,70554,81212,75883.0,2025
307,E-Commerce,Data Scientist,"Azure, Aws, Keras, R, Fastapi",Entry,2024-02-17,Large,72299-109340,72299,109340,90819.5,2024
308,Tech,Computer Vision Engineer,"Keras, Azure, Hugging Face, Cuda, Mlflow",Mid,2023-12-18,Mid,80922-120813,80922,120813,100867.5,2023
309,Education,Data Analyst,"Reinforcement Learning, Sql, Aws, Fastapi, Tensorflow, Pytorch",Senior,2023-11-14,Large,115164-135686,115164,135686,125425.0,2023
310,Healthcare,Computer Vision Engineer,"Pandas, Scikit-Learn, Excel, Tensorflow, Gcp",Entry,2024-02-01,Startup,100207-146233,100207,146233,123220.0,2024
311,Tech,Computer Vision Engineer,"Fastapi, Keras, Pytorch, Gcp, Excel",Senior,2023-12-06,Startup,121180-193454,121180,193454,157317.0,2023
312,Automotive,Data Scientist,"Gcp, Excel, Cuda",Mid,2024-10-21,Large,71373-133244,71373,133244,102308.5,2024
313,E-Commerce,Data Scientist,"Sql, Flask, Aws, Reinforcement Learning, Fastapi, Langchain",Mid,2024-05-03,Startup,41433-118102,41433,118102,79767.5,2024
314,Healthcare,Ml Engineer,"Fastapi, Scikit-Learn, Pandas, Azure, Reinforcement Learning",Entry,2024-11-30,Large,134278-152472,134278,152472,143375.0,2024
315,Finance,Ai Researcher,"Langchain, Hugging Face, Keras, Azure, Excel, Fastapi",Mid,2025-06-11,Startup,52404-71046,52404,71046,61725.0,2025
316,Automotive,Nlp Engineer,"R, Mlflow, Azure, Scikit-Learn",Entry,2024-07-27,Mid,98266-145572,98266,145572,121919.0,2024
317,Finance,Data Analyst,"Numpy, R, Mlflow, Flask, Tensorflow",Mid,2025-03-12,Mid,134179-212706,134179,212706,173442.5,2025
318,Retail,Ml Engineer,"Scikit-Learn, R, Tensorflow, Power Bi, Azure",Mid,2024-06-22,Mid,66368-81382,66368,81382,73875.0,2024
319,Retail,Ai Product Manager,"Keras, Python, Reinforcement Learning, Scikit-Learn",Mid,2024-09-15,Startup,115773-215403,115773,215403,165588.0,2024
320,E-Commerce,Nlp Engineer,"Flask, Numpy, Keras, Aws, Sql",Entry,2024-02-19,Startup,130032-174733,130032,174733,152382.5,2024
321,Automotive,Ai Researcher,"Hugging Face, Azure, Numpy, Scikit-Learn, Pandas",Senior,2024-09-22,Large,105292-172671,105292,172671,138981.5,2024
322,Automotive,Nlp Engineer,"Azure, R, Cuda",Senior,2024-12-18,Large,98122-119896,98122,119896,109009.0,2024
323,Retail,Ai Product Manager,"Excel, Keras, Gcp, Mlflow",Senior,2024-10-01,Mid,122419-186888,122419,186888,154653.5,2024
324,Education,Ai Researcher,"Pandas, Excel, Numpy, Langchain",Senior,2025-01-01,Startup,73317-167850,73317,167850,120583.5,2025
325,Healthcare,Data Scientist,"Pandas, Fastapi, Scikit-Learn, Aws",Mid,2025-01-25,Mid,52740-129282,52740,129282,91011.0,2025
326,Finance,Ai Product Manager,"Mlflow, Scikit-Learn, Python, Reinforcement Learning, C++",Mid,2024-01-21,Mid,130522-169280,130522,169280,149901.0,2024
327,Tech,Nlp Engineer,"Fastapi, Azure, Langchain, Gcp",Entry,2024-07-30,Mid,146948-163508,146948,163508,155228.0,2024
328,Tech,Quant Researcher,"Reinforcement Learning, Hugging Face, Scikit-Learn, C++",Senior,2025-04-17,Mid,63681-156946,63681,156946,110313.5,2025
329,Tech,Quant Researcher,"Azure, Pytorch, Keras",Mid,2024-08-06,Mid,102993-176878,102993,176878,139935.5,2024
330,Tech,Ml Engineer,"Pandas, Fastapi, Tensorflow, Sql",Senior,2024-04-02,Large,146286-228405,146286,228405,187345.5,2024
331,Retail,Data Scientist,"Aws, Power Bi, R, Numpy, Scikit-Learn, Langchain",Senior,2024-04-15,Startup,55546-105329,55546,105329,80437.5,2024
332,E-Commerce,Data Scientist,"C++, Aws, Mlflow",Senior,2024-10-16,Startup,84124-96081,84124,96081,90102.5,2024
333,Tech,Nlp Engineer,"Flask, Pytorch, C++, Pandas, Tensorflow",Entry,2023-11-19,Mid,105170-188370,105170,188370,146770.0,2023
334,Healthcare,Computer Vision Engineer,"Azure, Pytorch, R, Reinforcement Learning, Flask, Keras",Mid,2023-10-07,Mid,55923-98036,55923,98036,76979.5,2023
335,E-Commerce,Ai Researcher,"Scikit-Learn, R, Tensorflow, Pytorch",Senior,2025-02-05,Mid,120230-164622,120230,164622,142426.0,2025
336,Education,Data Analyst,"Mlflow, Keras, C++, Gcp, Numpy",Mid,2025-06-22,Large,126208-174920,126208,174920,150564.0,2025
337,Education,Quant Researcher,"Gcp, Power Bi, Python, Azure, Hugging Face, Cuda",Senior,2024-09-28,Startup,123659-207607,123659,207607,165633.0,2024
338,Tech,Data Scientist,"C++, Excel, Mlflow, Pandas, R, Numpy",Mid,2025-04-22,Large,78431-154672,78431,154672,116551.5,2025
339,E-Commerce,Computer Vision Engineer,"Keras, Fastapi, Power Bi, Mlflow",Mid,2025-03-10,Large,60552-139539,60552,139539,100045.5,2025
340,Healthcare,Data Scientist,"Excel, Pytorch, R, Power Bi, Flask, Pandas",Senior,2024-11-24,Startup,131559-209584,131559,209584,170571.5,2024
341,Tech,Computer Vision Engineer,"Power Bi, R, Scikit-Learn",Mid,2024-12-19,Large,122855-194503,122855,194503,158679.0,2024
342,Healthcare,Ml Engineer,"Excel, Pytorch, Langchain, Flask, Gcp",Entry,2024-09-12,Mid,58087-119465,58087,119465,88776.0,2024
